id,city,address,area,year,floors,type,passability,revenue,quantity,gain
3728,Хабаровск,"ул. Шевчука, д. 15","1731,6",1960,4,0,43755,"1671868,75",0,"1246,76991610022"
4214,Хабаровск,"ул. Шевчука, 29","2538,3",1950,4,0,39163,"2421782,75",0,"1806,00652774355"
3727,Хабаровск,"ул. Шевченко, д. 4","4290,9",1954,5,0,75528,"4106993,5",1,"3438,96626615115"
3726,Хабаровск,"ул. Шевченко, д. 22А","335,6",1917,2,0,17879,"333278,78125",0,"248,53742743684"
4213,Хабаровск,"ул. Шевченко, д. 18","7387,1",1944,6,0,44819,4732205,1,"4723,63807235434"
3725,Хабаровск,"ул. Шатова, д. 8а","22906,9",2013,14,0,96866,10141448,1,"15838,4399833908"
3724,Хабаровск,"ул. Шатова, д. 8","10940,9",2014,18,0,117010,10384720,1,"16338,3103146925"
3723,Хабаровск,"ул. Шатова, д. 6а","23018,5",2012,14,0,95758,10020507,1,"15589,9328895289"
3722,Хабаровск,"ул. Шатова, д. 6","10937,2",2014,18,2,125617,10387322,1,"16343,6568510882"
3721,Хабаровск,"ул. Шатова, д. 4а","23158,3",2012,14,0,77326,"8031073,5",1,"11502,0856126216"
3720,Хабаровск,"ул. Шатова, д. 4","11016,7",2014,18,0,64850,"6844708,5",1,"9064,36706879084"
3719,Хабаровск,"ул. Шатова, д. 2а","22991,6",2012,14,0,133844,14127834,1,"24029,5844246608"
3718,Хабаровск,"ул. Шатова, д. 2","11083,3",2014,18,0,59016,"6214731,5",1,"7769,90321063009"
3717,Хабаровск,"ул. Шабадина, д. 16","2058,3",1963,5,0,30265,"1961521,25",0,"1462,77372807602"
3716,Хабаровск,"ул. Чукотская, д. 95","41,4",1940,1,0,3399,"40272,828125",0,"30,0328303537731"
3715,Хабаровск,"ул. Чкалова, д. 9","5733,5",1972,5,0,88134,"5473192,5",1,"6246,20403603061"
3714,Хабаровск,"ул. Чкалова, д. 8","783,6",1953,2,0,22095,"757916,4375",0,"565,204303981907"
3713,Хабаровск,"ул. Чкалова, д. 6","766,5",1953,2,0,36648,"759483,375",0,"566,372823062971"
3712,Хабаровск,"ул. Чкалова, д. 4",2003,1974,5,0,33516,"1913661,25",0,"1427,08288321481"
3711,Хабаровск,"ул. Чкалова, д. 21","7306,5",1983,9,0,119146,6983745,1,"9350,05642604541"
3710,Хабаровск,"ул. Чкалова, д. 2","2063,4",1959,5,2,25367,"1956049,875",0,"1458,69353592595"
3709,Хабаровск,"ул. Чкалова, д. 19",6972,1984,9,0,64093,"6284433,5",1,"7913,12545500016"
3708,Хабаровск,"ул. Чкалова, д. 17","4201,4",1971,5,1,50237,"3990460,25",1,"3199,51612686192"
3707,Хабаровск,"ул. Чкалова, д. 15","3913,5",1970,5,1,68032,"3742344,25",0,"2790,79456840774"
3706,Хабаровск,"ул. Чкалова, д. 14","3230,4",1970,5,2,81599,"3116856,75",0,"2324,34706892745"
3705,Хабаровск,"ул. Чкалова, д. 13","4100,6",1970,5,0,62102,"3912561,75",1,"3039,45188188959"
3704,Хабаровск,"ул. Чкалова, д. 12","951,8",1952,3,0,17136,"909442,0625",0,"678,202163872693"
3703,Хабаровск,"ул. Чкалова, д. 11","5676,7",1972,5,0,76681,"5406165,5",1,"6108,47832696354"
3702,Хабаровск,"ул. Чкалова, д. 10","960,3",1952,3,0,33939,"937701,0625",0,"699,275870202258"
3701,Хабаровск,"ул. Чехова, д. 6","7648,1",2008,10,0,103548,"7284804,5",1,"9968,66733073867"
3700,Хабаровск,"ул. Чехова, д. 4","19313,32",1990,10,3,98100,10311515,1,"16187,89017755"
3699,Хабаровск,"ул. Чехова, д. 2","15733,65",1989,10,0,156805,14869188,1,"25552,9034650431"
3698,Хабаровск,"ул. Черняховского, д. 9а","7655,6",1992,10,0,122846,7315141,1,"10031,0021506338"
3697,Хабаровск,"ул. Черняховского, д. 9","5717,9",1971,5,0,53698,"5218086,5",1,"5722,01744350428"
3696,Хабаровск,"ул. Черняховского, д. 7б","2487,6",1988,9,0,40919,"2376424,25",0,"1772,18113729982"
3695,Хабаровск,"ул. Черняховского, д. 7а","2525,7",1978,9,0,59281,"2434286,5",0,"1815,3310033272"
3694,Хабаровск,"ул. Черняховского, д. 7",5758,1971,5,0,99867,"5510310,5",1,"6322,47334346121"
3693,Хабаровск,"ул. Черняховского, д. 5","5885,7",1971,5,7,111946,5629335,1,"6567,04245231067"
3692,Хабаровск,"ул. Черняховского, д. 3","5820,5",1971,5,0,65268,5527043,1,"6356,85494232383"
3691,Хабаровск,"ул. Черняховского, д. 15а","7443,5",2000,10,0,57058,"6051249,5",1,"7433,98373982427"
3690,Хабаровск,"ул. Черняховского, д. 15","5704,1",1972,5,0,47688,4868558,1,"5003,81342867971"
3689,Хабаровск,"ул. Черняховского, д. 13","3557,2",1971,5,5,72746,"3405708,75",0,"2539,75392057497"
3688,Хабаровск,"ул. Черняховского, д. 11а","10261,7",1993,10,0,87094,8837166,1,"13158,427999065"
3687,Хабаровск,"ул. Черняховского, д. 11","5748,6",1971,5,0,85819,"5484537,5",1,"6269,515510054"
3686,Хабаровск,"ул. Черняховского, д. 1","3590,2",1971,5,0,62373,3434908,0,"2561,52880360493"
3685,Хабаровск,"ул. Черноморская, д. 9","42,7",1953,1,5,4801,"32357,56640625",0,"24,1301479877099"
3684,Хабаровск,"ул. Цимлянская, д. 9","163,4",1939,1,0,13305,"166490,71875",0,"124,157843997863"
3683,Хабаровск,"ул. Цимлянская, д. 3","200,5",1911,1,0,8390,"195296,6875",0,"145,639443699767"
3682,Хабаровск,"ул. Центральная, д. 8","797,41",1958,2,0,30598,"781121,25",0,"582,508929200691"
3681,Хабаровск,"ул. Центральная, д. 57","81,8",1953,1,4,8724,"75878,53125",0,"56,5852253894753"
3680,Хабаровск,"ул. Центральная, д. 55б",100,1970,1,0,9795,"102877,453125",0,"76,7192482072892"
3679,Хабаровск,"ул. Центральная, д. 55а",100,1970,1,0,9140,"102086,1796875",0,"76,1291684433818"
3678,Хабаровск,"ул. Центральная, д. 55, стр. Б","76,9",1956,1,0,8631,"79838,515625",0,"59,5383216698962"
3677,Хабаровск,"ул. Центральная, д. 55","81,8",1953,1,0,6953,"82400,171875",0,"61,4486366679426"
3676,Хабаровск,"ул. Центральная, д. 53б",100,1970,1,0,9140,"102086,1796875",0,"76,1291684433818"
3675,Хабаровск,"ул. Центральная, д. 53, стр. Б","76,2",1957,1,0,4895,"74669,6875",0,"55,6837491098536"
3674,Хабаровск,"ул. Центральная, д. 53","78,8",1953,1,0,10690,"84105,2109375",0,"62,7201428246913"
3673,Хабаровск,"ул. Центральная, д. 51б",100,1970,1,0,7312,"99877,859375",0,"74,4823481826777"
3672,Хабаровск,"ул. Центральная, д. 51, стр. Б","69,6",1957,1,0,7482,"71614,1328125",0,"53,4051170932111"
3671,Хабаровск,"ул. Центральная, д. 51","87,3",1953,1,0,10424,91744,0,"68,4166500406796"
3670,Хабаровск,"ул. Центральная, д. 49а",100,1970,1,3,12462,"99603,5",0,"74,2777489789723"
3669,Хабаровск,"ул. Центральная, д. 49А","65,3",1957,1,0,9420,"69928,46875",0,"52,1480595390363"
3668,Хабаровск,"ул. Центральная, д. 2","1034,8",1957,2,0,23390,"994725,5",0,"741,80095068931"
3667,Хабаровск,"ул. Центральная, д. 17","4604,9",1985,5,0,34404,"3645539,75",0,"2718,60412980834"
3666,Хабаровск,"ул. Центральная, д. 15","4416,4",1974,5,0,41958,"4056883,5",1,"3336,00126277414"
3665,Хабаровск,"ул. Центральная, д. 14","3984,2",1964,5,0,94024,"3842118,75",1,"2894,7070458711"
3664,Хабаровск,"ул. Центральная, д. 10","3888,2",1971,5,0,31622,3266401,0,"2435,86734946728"
3663,Хабаровск,"ул. Целинная, д. 47","4890,1",1981,5,0,91817,"4687812,5",1,"4632,42127106889"
3662,Хабаровск,"ул. Целинная, д. 37","505,3",1939,2,2,21230,"491917,59375",0,"366,839835416452"
3661,Хабаровск,"ул. Целинная, д. 35","476,54",1939,2,0,27469,"476851,96875",0,"355,604881705374"
3660,Хабаровск,"ул. Целинная, д. 31","577,5",1967,2,0,29832,"574253,9375",0,"428,240873260592"
3659,Хабаровск,"ул. Хасановская, д. 9","209,1",1935,2,0,12529,"208350,578125",0,"155,374178031821"
3658,Хабаровск,"ул. Хасановская, д. 8","99,4",1935,1,0,13536,"106834,859375",0,"79,6704218913999"
3657,Хабаровск,"ул. Хасановская, д. 6","102,5",1935,1,0,5771,"100357,4453125",0,"74,8399918787273"
3656,Хабаровск,"ул. Хасановская, д. 5","181,6",1935,2,0,7379,"176375,828125",0,"131,529509378959"
3655,Хабаровск,"ул. Хасановская, д. 3",100,1970,1,0,7131,"99659,2109375",0,"74,3192945374216"
3654,Хабаровск,"ул. Хасановская, д. 25","149,6",1970,2,0,11625,"151537,75",0,"113,006901919493"
3653,Хабаровск,"ул. Хасановская, д. 21","181,1",1935,2,1,17011,"185378,265625",0,"138,242936043924"
3652,Хабаровск,"ул. Хасановская, д. 2","206,8",1936,2,0,18682,"213629,796875",0,"159,311072670238"
3651,Хабаровск,"ул. Хасановская, д. 19","211,2",1935,2,0,16206,"214759,1875",0,"160,153298027208"
3650,Хабаровск,"ул. Хасановская, д. 17","180,1",1935,2,0,14405,"183458,875",0,"136,811580569103"
3649,Хабаровск,"ул. Хасановская, д. 15","208,7",1935,2,0,13152,"208728,578125",0,"155,656065607198"
3648,Хабаровск,"ул. Хасановская, д. 11","211,8",1935,2,0,21484,"221697,171875",0,"165,32719113163"
3647,Хабаровск,"ул. Хасановская, д. 1","182,2",1970,2,0,9703,"179745,234375",0,"134,04219127915"
3646,Хабаровск,"ул. Ханкайская, д. 8",232,1935,2,0,17348,"235617,625",0,"175,708150865899"
3645,Хабаровск,"ул. Ханкайская, д. 26","261,5",1935,2,0,21317,"268038,65625",0,"199,885626766113"
3644,Хабаровск,"ул. Ханкайская, д. 24",268,1935,2,2,9105,"255042,5",0,"190,19394693931"
3643,Хабаровск,"ул. Ханкайская, д. 22","155,8",1970,2,0,13081,"159102,875",0,"118,648475315454"
3642,Хабаровск,"ул. Ханкайская, д. 20","272,7",1935,2,0,19739,"276620,96875",0,"206,285751797202"
3641,Хабаровск,"ул. Ханкайская, д. 19А","232,4",1937,1,2,20784,"235812,53125",0,"175,853499146953"
3640,Хабаровск,"ул. Ханкайская, д. 16","289,1",1935,2,0,18421,"290387,09375",0,"216,551623751131"
3639,Хабаровск,"ул. Халтурина, д. № 6","18904,9",2000,10,0,103363,10894446,1,"17385,6848768826"
3638,Хабаровск,"ул. Халтурина, д. 4","3541,6",1971,5,0,67806,"3395958,5",0,"2532,48282445905"
3637,Хабаровск,"ул. Халтурина, д. 30Б",4272,1991,6,0,41841,"3995975,75",1,"3210,84926348387"
3636,Хабаровск,"ул. Халтурина, д. 30А","2127,9",1990,6,0,43146,"2042261,25",0,"1522,98431758906"
3635,Хабаровск,"ул. Халтурина, д. 3","4043,3",1957,3,5,63335,"3849564,5",1,"2910,00642072431"
3634,Хабаровск,"ул. Халтурина, д. 2Б","1644,45",1960,3,0,32713,1576915,0,"1175,9596453054"
3633,Хабаровск,"ул. Халтурина, д. 2","3583,3",1956,3,0,72892,"3441153,5",0,"2566,18628734042"
3632,Хабаровск,"ул. Хабаровская, д. 41","3809,6",1969,5,0,50281,"3625764,75",0,"2703,8572335039"
3631,Хабаровск,"ул. Хабаровская, д. 4","3776,06",1971,5,0,86249,"3637806,5",0,"2712,83717982876"
3630,Хабаровск,"ул. Хабаровская, д. 33А","5437,5",1993,10,0,64874,"5167894,5",1,"5618,88394820397"
3629,Хабаровск,"ул. Хабаровская, д. 33",8343,1993,10,0,67829,"7013129,5",1,"9410,43509580657"
3628,Хабаровск,"ул. Хабаровская, д. 2А","2127,4",1997,6,4,53227,"2045310,5",0,"1525,25824798382"
3627,Хабаровск,"ул. Хабаровская, д. 29","9590,1",1975,9,0,124997,9129367,1,"13758,8366390922"
3626,Хабаровск,"ул. Хабаровская, д. 27А","5285,1",2008,10,0,38534,4081989,1,"3387,58753083005"
3625,Хабаровск,"ул. Хабаровская, д. 27","6446,5",1974,5,0,97489,"6152206,5",1,"7641,4281191085"
3624,Хабаровск,"ул. Хабаровская, д. 25","2323,9",1974,5,0,39156,2220992,0,"1656,26997304618"
3623,Хабаровск,"ул. Хабаровская, д. 23","5541,9",1989,10,0,103104,5311847,1,"5914,67460173876"
3622,Хабаровск,"ул. Хабаровская, д. 2","4161,1",1972,5,3,45360,3942498,1,"3100,96427626885"
3621,Хабаровск,"ул. Фурманова, д. дом 4","15729,5",2015,5,0,70066,7345466,1,"10093,3133405641"
3620,Хабаровск,"ул. Фурманова, д. д.2",15901,2015,5,0,130978,13468385,1,"22674,5621035281"
3619,Хабаровск,"ул. Фурманова, д. 9","27164,3",1990,10,0,156264,16490844,1,"28885,0490550718"
3618,Хабаровск,"ул. Фурманова, д. 8а",100,1970,1,0,12208,"105792,4921875",0,"78,8930928989745"
3617,Хабаровск,"ул. Фурманова, д. 8","11543,4",2015,6,0,55413,"5820180,5",1,"6959,18788340199"
3616,Хабаровск,"ул. Фурманова, д. 6","15721,2",2017,5,0,140823,13964970,1,"23694,9348076185"
3615,Хабаровск,"ул. Фурманова, д. 4А",15600,2015,5,0,123426,12922699,1,"21553,2976686292"
3614,Хабаровск,"ул. Фурманова, д. 4","15704,7",2015,5,0,163136,14901661,1,"25619,6283214522"
3613,Хабаровск,"ул. Фурманова, д. 35","605,2",1948,2,0,26340,595976,0,"444,439760906916"
3612,Хабаровск,"ул. Фурманова, д. 2А","15695,8",2014,5,0,85503,9010544,1,"13514,6815683226"
3611,Хабаровск,"ул. Фурманова, д. 25","238,4",1940,1,0,15082,"238873,65625",0,"178,136285136836"
3610,Хабаровск,"ул. Фурманова, д. 21","6375,6",1989,9,0,110208,"6101175,5",1,"7536,57066376361"
3609,Хабаровск,"ул. Фурманова, д. 2, лит. А","15744,4",2014,5,0,94000,9926175,1,"15396,1014247802"
3608,Хабаровск,"ул. Фурманова, д. 2",15901,2015,5,2,80159,8424890,1,"12311,2917042684"
3607,Хабаровск,"ул. Фурманова, д. 19","222,7",1938,1,0,12564,"221129,015625",0,"164,90349751325"
3606,Хабаровск,"ул. Фрунзе, д. 96","3205,6",1962,5,0,43858,"3052369,75",0,"2276,25689942129"
3605,Хабаровск,"ул. Фрунзе, д. 92","239,8",1917,2,0,14329,"239275,0625",0,"178,43562755629"
3604,Хабаровск,"ул. Фрунзе, д. 91А","7471,5",2003,10,0,86866,7099269,1,"9587,43277907126"
3603,Хабаровск,"ул. Фрунзе, д. 91","890,5",1957,3,0,31315,"869164,75",0,"648,16598936655"
3602,Хабаровск,"ул. Фрунзе, д. 76","3080,5",1959,4,0,34127,2923460,0,"2180,12447383944"
3601,Хабаровск,"ул. Фрунзе, д. 74",2060,1959,5,0,26407,"1958452,75",0,"1460,48544229548"
4212,Хабаровск,"ул. Фрунзе, д. 69",5087,1976,12,4,101555,"4875308,5",1,"5017,68421804903"
3600,Хабаровск,"ул. Фрунзе, д. 58а","4847,1",1961,9,0,68915,"4619876,5",1,"4492,82776738858"
3599,Хабаровск,"ул. Фрунзе, д. 58","2075,6",1961,5,0,47748,"1998842,75",0,"1490,60565173853"
4211,Хабаровск,"ул. Фрунзе, д. 47а","5079,8",1977,12,0,69175,4838110,1,"4941,24950086445"
3598,Хабаровск,"ул. Фрунзе, д. 39а","1991,1",1961,5,0,56427,"1930194,625",0,"1439,41238848345"
3597,Хабаровск,"ул. Фрунзе, д. 34","16416,2",1978,9,0,191571,15602319,1,"27059,3260531649"
3596,Хабаровск,"ул. Фрунзе, д. 3","13723,3",1985,9,0,129512,12566936,1,"20822,2831306844"
4210,Хабаровск,"ул. Фрунзе, д. 22",6396,1973,5,0,78595,"6082089,5",1,"7497,35314122413"
3595,Хабаровск,"ул. Фрунзе, д. 14","16617,4",1983,9,0,116584,12350075,1,"20376,6815821444"
3594,Хабаровск,"ул. Фрунзе, д. 128","3042,5",1973,9,0,36659,"2890932,5",0,"2155,86760053766"
3593,Хабаровск,"ул. Фрунзе, д. 123","6830,3",1972,9,0,102601,6517804,1,"8392,65038656258"
3592,Хабаровск,"ул. Фрунзе, д. 121",4291,1970,5,0,63778,"4092892,75",1,"3409,99233337589"
3591,Хабаровск,"ул. Фрунзе, д. 119","3420,3",1969,5,0,74703,"3290694,75",0,"2453,98403275911"
3590,Хабаровск,"ул. Фрунзе, д. 117","4436,1",1971,5,0,54211,4217219,1,"3665,45536971794"
3589,Хабаровск,"ул. Фрунзе, д. 116","7170,8",1994,9,0,112312,"6848408,5",1,"9071,96975313518"
3588,Хабаровск,"ул. Фрунзе, д. 113","505,8",1935,2,0,28876,"505953,21875",0,"377,306682771344"
3587,Хабаровск,"ул. Фрунзе, д. 111","967,7",1934,2,0,29580,"939365,25",0,"700,516911946563"
3586,Хабаровск,"ул. Фрунзе, д. 110","4116,6",1967,5,0,39015,"3775724,5",0,"2815,68736665635"
3585,Хабаровск,"ул. Фрунзе, д. 11","18891,19",2007,19,0,100725,10610159,1,"16801,5377622341"
3584,Хабаровск,"ул. Фрунзе, д. 108","836,26",1934,2,1,17525,"799545,5",0,"596,248524863753"
3583,Хабаровск,"ул. Фрунзе, д. 106","847,6",1934,2,0,23651,819731,0,"611,301545109177"
